Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country
2020-04-21,5-Min Meditation Club,Coaching,Email,Facebook,265,36,30312.28,2300.91,33658,1672,India
2020-04-21,3-Day Challenge,Physical,Email,YouTube,147,41,19857.07,2111.05,8239,674,India
2020-04-21,21-Day Upgrade,Physical,Content,Facebook,275,76,84564.59,2206.52,20206,1317,India
2020-04-21,Mindset Coaching,Coaching,Email,Google,779,202,351959.36,19586.39,47971,4021,India
2020-04-21,Spiritual Sessions,Digital,Email,WhatsApp,248,48,72256.03,932.57,16149,626,India
2020-04-21,1:1 Mentorship,Physical,Content,WhatsApp,61,7,2572.18,779.47,2125,208,India
2020-04-21,Dashboard Templates,Digital,WhatsApp,WhatsApp,138,18,30137.66,1914.93,25217,432,India
2020-04-21,Meditation Audio Pack,Digital,WhatsApp,WhatsApp,633,145,95378.04,3860.43,17299,1711,India
2020-04-21,E-book,Skill,Email,YouTube,136,16,23909.43,1062.79,13763,788,India
2020-04-21,Clothing Brand,Coaching,Influencer,WhatsApp,555,123,152403.09,9676.59,46096,3529,India
2020-04-22,5-Min Meditation Club,Skill,Email,Instagram,288,30,11742.56,6477.9,19058,1637,India
2020-04-22,3-Day Challenge,Coaching,Influencer,Google,422,65,94215.62,4300.12,39547,1204,India
2020-04-22,21-Day Upgrade,Skill,Email,Facebook,116,33,52104.25,1762.53,10528,393,India
2020-04-22,Mindset Coaching,Digital,Email,Facebook,284,28,25243.87,1315.91,11449,785,India
2020-04-22,Spiritual Sessions,Physical,Ads,Instagram,48,12,2788.8,629.92,10031,216,India
2020-04-22,1:1 Mentorship,Coaching,WhatsApp,WhatsApp,425,113,148981.47,6765.04,16282,1373,India
2020-04-22,Dashboard Templates,Physical,Content,Instagram,246,46,19156.47,1592.71,14686,850,India
2020-04-22,Meditation Audio Pack,Digital,Content,WhatsApp,77,16,11837.67,890.9,7816,407,India
2020-04-22,E-book,Skill,Influencer,Instagram,1095,255,460566.85,10391.86,33762,3081,India
2020-04-22,Clothing Brand,Physical,Email,Facebook,95,24,33261.24,1742.21,10885,529,India
2020-04-23,5-Min Meditation Club,Digital,Content,Facebook,761,156,275089.26,2680.61,43946,2371,India
2020-04-23,3-Day Challenge,Digital,Email,Facebook,324,60,77007.73,6806.75,34110,1662,India
2020-04-23,21-Day Upgrade,Skill,Email,WhatsApp,332,72,45171.38,4378.3,17789,1149,India
2020-04-23,Mindset Coaching,Skill,Content,Instagram,379,87,111461.96,7395.27,34539,1540,India
2020-04-23,Spiritual Sessions,Digital,WhatsApp,Google,271,40,42019.52,5469.97,33327,2235,India
2020-04-23,1:1 Mentorship,Physical,Influencer,WhatsApp,255,49,51231.4,3797.21,20835,1088,India
2020-04-23,Dashboard Templates,Physical,Email,Instagram,519,140,237995.9,2385.19,31519,1991,India
2020-04-23,Meditation Audio Pack,Coaching,Content,Facebook,459,65,18193.37,5138.15,38465,1986,India
2020-04-23,E-book,Coaching,WhatsApp,Google,51,8,14188.8,1172.47,5912,387,India
2020-04-23,Clothing Brand,Physical,Influencer,Facebook,89,15,14097.57,1311.41,22386,488,India
2020-04-24,5-Min Meditation Club,Physical,Content,Google,537,142,238298.28,13438.83,43092,2788,India
2020-04-24,3-Day Challenge,Physical,Content,WhatsApp,380,41,27144.03,4899.14,14654,1092,India
2020-04-24,21-Day Upgrade,Skill,Content,YouTube,91,19,17625.0,1513.82,17977,329,India
2020-04-24,Mindset Coaching,Skill,Content,Instagram,777,215,237333.45,8979.17,38822,2645,India
2020-04-24,Spiritual Sessions,Physical,Ads,Instagram,1166,144,46022.24,16950.28,41486,3677,India
2020-04-24,1:1 Mentorship,Digital,Content,Instagram,403,47,86397.39,4462.46,29669,1718,India
2020-04-24,Dashboard Templates,Coaching,Content,Facebook,84,14,12978.23,3107.19,8446,705,India
2020-04-24,Meditation Audio Pack,Skill,Content,Google,212,55,95898.67,3895.04,11213,908,India
2020-04-24,E-book,Physical,Email,Facebook,593,142,124135.72,7946.41,48775,2117,India
2020-04-24,Clothing Brand,Physical,Ads,WhatsApp,145,24,5899.34,642.28,17390,397,India
2020-04-25,5-Min Meditation Club,Digital,Email,WhatsApp,164,26,33550.47,2744.28,45014,740,India
2020-04-25,3-Day Challenge,Skill,WhatsApp,Google,773,99,24707.04,7423.57,49613,2523,India
2020-04-25,21-Day Upgrade,Digital,WhatsApp,Facebook,28,2,976.09,640.54,5652,251,India
2020-04-25,Mindset Coaching,Physical,Content,Instagram,24,3,3855.89,291.43,3169,64,India
2020-04-25,Spiritual Sessions,Physical,Influencer,Facebook,368,65,52825.29,2409.86,26372,948,India
2020-04-25,1:1 Mentorship,Digital,Ads,Facebook,264,66,65524.43,4369.28,16848,1008,India
2020-04-25,Dashboard Templates,Skill,Content,WhatsApp,17,2,2407.75,428.18,5857,88,India
2020-04-25,Meditation Audio Pack,Coaching,WhatsApp,WhatsApp,166,37,34158.47,2107.34,31654,713,India
2020-04-25,E-book,Coaching,Content,Facebook,476,91,42439.8,5539.66,35919,1412,India
2020-04-25,Clothing Brand,Skill,Email,Facebook,565,123,102856.21,13745.56,44171,4047,India
2020-04-26,5-Min Meditation Club,Physical,Content,Google,510,132,234796.72,7812.91,45789,3715,India
2020-04-26,3-Day Challenge,Digital,WhatsApp,Instagram,927,252,220649.65,12701.75,38529,3786,India
2020-04-26,21-Day Upgrade,Coaching,WhatsApp,YouTube,203,57,85858.51,1768.23,14527,722,India
2020-04-26,Mindset Coaching,Coaching,Email,Facebook,614,131,73471.89,8997.11,22083,1865,India
2020-04-26,Spiritual Sessions,Coaching,Influencer,Facebook,115,17,11235.06,1368.79,9016,609,India
2020-04-26,1:1 Mentorship,Digital,Ads,Facebook,697,199,352167.71,2381.3,27910,2122,India
2020-04-26,Dashboard Templates,Skill,Ads,YouTube,281,39,8422.2,7404.07,18611,1533,India
2020-04-26,Meditation Audio Pack,Skill,Influencer,Facebook,69,7,9374.62,1623.85,37976,686,India
2020-04-26,E-book,Skill,Content,YouTube,1429,374,546063.07,18718.0,43727,4125,India
2020-04-26,Clothing Brand,Coaching,Influencer,YouTube,381,61,81603.46,11373.22,49511,3558,India
2020-04-27,5-Min Meditation Club,Digital,Email,WhatsApp,76,12,13213.48,387.0,3092,296,India
2020-04-27,3-Day Challenge,Physical,WhatsApp,Facebook,147,23,16233.59,1285.07,40233,666,India
2020-04-27,21-Day Upgrade,Coaching,WhatsApp,Instagram,219,49,63028.09,6439.86,24782,1310,India
2020-04-27,Mindset Coaching,Digital,Email,WhatsApp,414,113,189679.27,3697.13,48829,1313,India
2020-04-27,Spiritual Sessions,Digital,Email,Facebook,15,2,1443.89,146.04,1159,66,India
2020-04-27,1:1 Mentorship,Skill,WhatsApp,Instagram,108,14,23559.21,2232.29,6590,493,India
2020-04-27,Dashboard Templates,Digital,Content,YouTube,90,12,17844.84,2867.65,15027,694,India
2020-04-27,Meditation Audio Pack,Coaching,WhatsApp,Google,27,6,2300.44,353.35,15087,156,India
2020-04-27,E-book,Physical,Email,Google,87,24,44109.54,708.43,6793,259,India
2020-04-27,Clothing Brand,Skill,Ads,Facebook,104,22,37832.25,4385.52,45452,929,India
2020-04-28,5-Min Meditation Club,Coaching,Content,Facebook,181,28,39675.85,1776.53,13180,1170,India
2020-04-28,3-Day Challenge,Physical,Content,Google,405,44,84578.55,3374.8,17211,1383,India
2020-04-28,21-Day Upgrade,Digital,Influencer,Facebook,15,2,3163.24,87.08,2519,72,India
2020-04-28,Mindset Coaching,Coaching,Email,Facebook,667,154,274779.45,11793.42,47179,4082,India
2020-04-28,Spiritual Sessions,Physical,Email,WhatsApp,534,67,102474.85,10228.2,43838,2836,India
2020-04-28,1:1 Mentorship,Coaching,Content,Instagram,353,76,21083.35,1973.15,20604,1471,India
2020-04-28,Dashboard Templates,Digital,Ads,Instagram,110,13,8260.2,1572.16,5213,419,India
2020-04-28,Meditation Audio Pack,Physical,Influencer,Google,425,105,192246.45,9028.58,40779,3890,India
2020-04-28,E-book,Skill,Content,WhatsApp,794,186,296332.31,6982.84,32128,3107,India
2020-04-28,Clothing Brand,Coaching,Influencer,Instagram,88,10,8619.21,824.88,3745,326,India
2020-04-29,5-Min Meditation Club,Coaching,Email,Facebook,536,122,149153.12,10543.71,41992,3212,India
2020-04-29,3-Day Challenge,Skill,Email,Google,453,100,57277.09,2811.79,21936,1299,India
2020-04-29,21-Day Upgrade,Digital,Email,YouTube,157,30,31585.73,3602.77,29572,903,India
2020-04-29,Mindset Coaching,Physical,Content,Instagram,719,214,413658.37,6813.48,22607,2144,India
2020-04-29,Spiritual Sessions,Skill,WhatsApp,Facebook,849,237,181841.73,13039.06,39458,2971,India
2020-04-29,1:1 Mentorship,Physical,Email,Instagram,195,29,53692.76,1537.98,14379,646,India
2020-04-29,Dashboard Templates,Coaching,WhatsApp,Instagram,94,22,24093.57,1454.51,19990,308,India
2020-04-29,Meditation Audio Pack,Digital,Ads,YouTube,148,25,48303.96,2167.92,12185,452,India
2020-04-29,E-book,Skill,Email,Instagram,245,32,18449.08,6034.52,44309,2169,India
2020-04-29,Clothing Brand,Physical,Email,Google,839,227,437912.18,4888.28,25272,2484,India
2020-04-30,5-Min Meditation Club,Coaching,Ads,Google,837,247,164792.28,8759.24,26851,2672,India
2020-04-30,3-Day Challenge,Skill,Influencer,YouTube,189,55,89466.92,1161.88,39870,660,India
2020-04-30,21-Day Upgrade,Physical,Email,Instagram,866,255,125207.19,13618.83,35064,3380,India
2020-04-30,Mindset Coaching,Coaching,Ads,WhatsApp,702,177,227536.29,8001.7,22542,1810,India
2020-04-30,Spiritual Sessions,Physical,Ads,Google,221,57,94308.93,988.83,19020,835,India
2020-04-30,1:1 Mentorship,Coaching,WhatsApp,YouTube,150,29,11985.84,5036.64,28413,1380,India
2020-04-30,Dashboard Templates,Skill,WhatsApp,Instagram,14,2,3115.35,113.07,3176,44,India
2020-04-30,Meditation Audio Pack,Digital,Email,Instagram,209,62,76440.68,1863.15,21058,732,India
2020-04-30,E-book,Coaching,Ads,Instagram,572,60,93191.39,6364.53,16417,1460,India
2020-04-30,Clothing Brand,Physical,WhatsApp,Facebook,162,23,34373.22,1455.43,22904,534,India
2020-05-01,5-Min Meditation Club,Digital,Influencer,Facebook,327,42,76724.07,2529.98,23626,930,India
2020-05-01,3-Day Challenge,Coaching,WhatsApp,WhatsApp,108,21,26544.73,809.33,5557,445,India
2020-05-01,21-Day Upgrade,Physical,WhatsApp,Facebook,90,25,23423.54,2258.65,45525,746,India
2020-05-01,Mindset Coaching,Skill,Influencer,WhatsApp,396,91,161669.65,1921.23,16523,1196,India
2020-05-01,Spiritual Sessions,Digital,Influencer,Instagram,83,21,19946.19,600.03,44884,600,India
2020-05-01,1:1 Mentorship,Digital,Email,WhatsApp,196,19,33989.52,3363.16,43633,1223,India
2020-05-01,Dashboard Templates,Digital,Influencer,Instagram,422,104,99916.19,6217.09,46899,1415,India
2020-05-01,Meditation Audio Pack,Skill,Influencer,Facebook,344,59,97470.85,10275.31,26711,2230,India
2020-05-01,E-book,Skill,Content,Instagram,166,34,17040.06,5164.98,19375,1346,India
2020-05-01,Clothing Brand,Coaching,Influencer,Instagram,11,2,2971.93,135.55,4551,62,India
2020-05-02,5-Min Meditation Club,Physical,WhatsApp,Instagram,459,131,190601.97,9395.86,39078,2180,India
2020-05-02,3-Day Challenge,Coaching,Content,Facebook,614,167,276005.51,4039.54,26582,1927,India
2020-05-02,21-Day Upgrade,Coaching,Content,Instagram,391,48,67579.18,10808.79,38125,2663,India
2020-05-02,Mindset Coaching,Skill,Email,Google,550,97,22204.4,10099.19,40874,2183,India
2020-05-02,Spiritual Sessions,Coaching,WhatsApp,Instagram,463,124,149564.48,2263.01,19919,1628,India
2020-05-02,1:1 Mentorship,Coaching,WhatsApp,Google,205,41,71862.87,6907.01,18376,1783,India
2020-05-02,Dashboard Templates,Digital,WhatsApp,Instagram,403,105,139130.52,4116.56,36531,1110,India
2020-05-02,Meditation Audio Pack,Skill,Ads,WhatsApp,68,19,37381.17,1545.36,21452,351,India
2020-05-02,E-book,Physical,Content,Instagram,147,15,8168.55,2419.22,38327,944,India
2020-05-02,Clothing Brand,Coaching,WhatsApp,Facebook,296,44,15446.43,2547.01,11808,1051,India
2020-05-03,5-Min Meditation Club,Skill,WhatsApp,Facebook,165,48,72973.25,3187.37,27049,770,India
2020-05-03,3-Day Challenge,Digital,Influencer,YouTube,756,217,47884.35,17834.36,38623,3828,India
2020-05-03,21-Day Upgrade,Coaching,Content,Google,150,27,39641.35,4445.48,11561,1125,India
2020-05-03,Mindset Coaching,Physical,Ads,YouTube,190,26,17767.38,3111.02,23192,1061,India
2020-05-03,Spiritual Sessions,Physical,WhatsApp,WhatsApp,68,19,6948.69,1228.12,33182,561,India
2020-05-03,1:1 Mentorship,Digital,Content,Instagram,459,47,30625.55,12398.02,37322,2551,India
2020-05-03,Dashboard Templates,Skill,Ads,Instagram,487,73,37474.33,1905.26,30231,1890,India
2020-05-03,Meditation Audio Pack,Digital,Content,Facebook,182,18,23856.63,1958.73,16438,479,India
2020-05-03,E-book,Digital,Email,Instagram,605,173,327207.48,8895.63,42243,2808,India
2020-05-03,Clothing Brand,Skill,Ads,Google,349,49,53727.16,3978.4,16596,1087,India
2020-05-04,5-Min Meditation Club,Skill,Ads,Google,52,14,15720.71,648.89,8674,152,India
2020-05-04,3-Day Challenge,Skill,Content,Facebook,250,58,32900.18,3601.89,30943,947,India
2020-05-04,21-Day Upgrade,Physical,Ads,Google,16,2,1374.9,302.79,2134,163,India
2020-05-04,Mindset Coaching,Skill,Ads,YouTube,73,16,13919.37,1507.13,9252,446,India
2020-05-04,Spiritual Sessions,Digital,Content,Google,299,46,42108.71,5009.67,27149,1208,India
2020-05-04,1:1 Mentorship,Skill,Content,WhatsApp,549,101,165588.87,3025.63,45781,1658,India
2020-05-04,Dashboard Templates,Digital,WhatsApp,Google,1481,158,148584.94,17170.6,44803,4138,India
2020-05-04,Meditation Audio Pack,Digital,Ads,Google,133,27,43501.79,845.57,6307,536,India
2020-05-04,E-book,Physical,Content,Google,64,11,2760.56,673.48,8352,234,India
2020-05-04,Clothing Brand,Coaching,Ads,WhatsApp,34,9,10166.08,227.26,14261,157,India
2020-05-05,5-Min Meditation Club,Coaching,Email,WhatsApp,474,125,206315.02,4179.99,19452,1501,India
2020-05-05,3-Day Challenge,Physical,Content,Facebook,168,25,8448.61,2517.06,12707,634,India
2020-05-05,21-Day Upgrade,Digital,Content,Instagram,478,122,106425.03,4922.77,47390,1395,India
2020-05-05,Mindset Coaching,Digital,Content,WhatsApp,491,98,171095.28,3279.26,40740,1847,India
2020-05-05,Spiritual Sessions,Coaching,Email,Facebook,457,101,142668.74,3240.25,25527,1974,India
2020-05-05,1:1 Mentorship,Digital,Content,Instagram,179,36,26431.78,2074.71,6520,499,India
2020-05-05,Dashboard Templates,Physical,Ads,Instagram,52,7,2727.35,343.23,5733,142,India
2020-05-05,Meditation Audio Pack,Skill,Email,Google,531,59,36672.4,7848.81,47313,3061,India
2020-05-05,E-book,Digital,Content,Facebook,607,166,156265.18,6926.46,39396,1864,India
2020-05-05,Clothing Brand,Physical,Content,Facebook,276,59,112171.13,1139.73,26521,1047,India
2020-05-06,5-Min Meditation Club,Digital,Content,Google,129,38,15417.15,1698.37,5927,557,India
2020-05-06,3-Day Challenge,Skill,Influencer,Google,187,47,81928.33,1677.88,6126,487,India
2020-05-06,21-Day Upgrade,Coaching,Content,Facebook,614,149,225939.09,16701.88,41142,3690,India
2020-05-06,Mindset Coaching,Coaching,WhatsApp,Google,489,61,70567.2,6509.64,34272,3039,India
2020-05-06,Spiritual Sessions,Digital,WhatsApp,YouTube,441,45,61469.71,4752.76,38825,1801,India
2020-05-06,1:1 Mentorship,Physical,Content,Instagram,43,5,8631.35,711.05,12999,179,India
2020-05-06,Dashboard Templates,Digital,Influencer,Google,494,147,278797.66,3752.23,38548,1948,India
2020-05-06,Meditation Audio Pack,Physical,Email,Google,78,17,14859.1,945.15,15162,247,India
2020-05-06,E-book,Coaching,Email,WhatsApp,451,79,135578.69,5160.29,28769,1193,India
2020-05-06,Clothing Brand,Coaching,Influencer,YouTube,397,44,55030.12,6107.22,18889,1502,India
2020-05-07,5-Min Meditation Club,Coaching,Email,Facebook,86,19,9609.93,1143.08,12763,288,India
2020-05-07,3-Day Challenge,Coaching,Influencer,YouTube,381,83,149435.71,4213.26,12705,1165,India
2020-05-07,21-Day Upgrade,Physical,Influencer,Google,336,51,39009.3,1930.22,20275,1067,India
2020-05-07,Mindset Coaching,Digital,Ads,WhatsApp,208,41,13880.51,980.94,11625,560,India
2020-05-07,Spiritual Sessions,Skill,WhatsApp,Facebook,678,126,146141.42,5595.4,34625,1750,India
2020-05-07,1:1 Mentorship,Skill,Ads,Facebook,289,55,75816.2,1756.59,14440,831,India
2020-05-07,Dashboard Templates,Physical,Content,WhatsApp,919,126,183721.59,3789.91,34998,2800,India
2020-05-07,Meditation Audio Pack,Coaching,Email,YouTube,68,7,4466.8,1734.43,30063,384,India
2020-05-07,E-book,Physical,Influencer,YouTube,305,84,153025.29,1900.76,21143,826,India
2020-05-07,Clothing Brand,Physical,WhatsApp,Facebook,877,211,356162.45,12420.96,33001,2551,India
2020-05-08,5-Min Meditation Club,Coaching,Influencer,Instagram,304,91,24809.47,1673.05,10306,851,India
2020-05-08,3-Day Challenge,Physical,Influencer,Google,91,23,17549.01,1436.48,36618,440,India
2020-05-08,21-Day Upgrade,Skill,WhatsApp,YouTube,181,40,10803.54,2227.07,48701,550,India
2020-05-08,Mindset Coaching,Coaching,WhatsApp,Google,962,173,56188.84,10984.9,45386,4287,India
2020-05-08,Spiritual Sessions,Digital,Ads,WhatsApp,595,86,160882.59,9301.82,37289,2746,India
2020-05-08,1:1 Mentorship,Physical,Content,Google,49,14,23071.23,442.56,4262,123,India
2020-05-08,Dashboard Templates,Physical,Influencer,Instagram,523,142,264842.06,3615.04,29554,2510,India
2020-05-08,Meditation Audio Pack,Physical,Content,WhatsApp,33,5,6723.46,185.23,1570,114,India
2020-05-08,E-book,Coaching,WhatsApp,Google,160,46,65950.73,844.85,10941,680,India
2020-05-08,Clothing Brand,Coaching,Influencer,YouTube,346,97,185887.23,4029.09,22259,1133,India
2020-05-09,5-Min Meditation Club,Skill,Email,Facebook,656,75,27812.64,8887.35,26380,2243,India
2020-05-09,3-Day Challenge,Skill,Influencer,Google,534,119,171743.61,2830.82,46351,1426,India
2020-05-09,21-Day Upgrade,Skill,Email,Facebook,34,8,3403.18,730.67,2262,161,India
2020-05-09,Mindset Coaching,Physical,Email,Facebook,461,88,27483.22,5170.89,17848,1178,India
2020-05-09,Spiritual Sessions,Digital,Ads,WhatsApp,92,25,29834.47,685.06,6750,308,India
2020-05-09,1:1 Mentorship,Physical,WhatsApp,Facebook,294,84,83094.66,3280.69,47881,2525,India
2020-05-09,Dashboard Templates,Physical,Influencer,WhatsApp,621,96,75576.68,11241.9,27616,2681,India
2020-05-09,Meditation Audio Pack,Digital,Email,YouTube,123,28,16209.55,745.15,18033,596,India
2020-05-09,E-book,Skill,Email,Facebook,266,41,69403.39,936.99,39847,672,India
2020-05-09,Clothing Brand,Digital,Content,Instagram,756,97,67177.62,10508.96,48295,3006,India
2020-05-10,5-Min Meditation Club,Digital,Influencer,Instagram,446,108,92324.59,4340.46,20702,2040,India
2020-05-10,3-Day Challenge,Skill,Influencer,Instagram,811,188,52814.95,3667.64,34455,2041,India
2020-05-10,21-Day Upgrade,Skill,Email,WhatsApp,701,97,148890.6,9819.13,36871,3320,India
2020-05-10,Mindset Coaching,Skill,Content,Facebook,174,45,65580.98,1922.89,18618,1288,India
2020-05-10,Spiritual Sessions,Skill,Email,WhatsApp,415,88,95156.51,9039.53,28500,2725,India
2020-05-10,1:1 Mentorship,Coaching,WhatsApp,WhatsApp,574,89,154723.49,2717.37,18958,1780,India
2020-05-10,Dashboard Templates,Digital,Content,Google,534,117,141076.11,4764.6,30932,1441,India
2020-05-10,Meditation Audio Pack,Digital,Email,Instagram,154,32,52245.36,5379.23,28529,1228,India
2020-05-10,E-book,Skill,Ads,YouTube,299,44,8851.75,1697.82,27910,827,India
2020-05-10,Clothing Brand,Coaching,Ads,YouTube,196,25,20804.87,1714.14,9112,605,India
2020-05-11,5-Min Meditation Club,Skill,Influencer,Instagram,17,2,3670.36,181.59,6850,93,India
2020-05-11,3-Day Challenge,Skill,Influencer,YouTube,483,95,121071.73,8983.96,42115,3303,India
2020-05-11,21-Day Upgrade,Coaching,WhatsApp,WhatsApp,635,149,41990.36,10611.07,35524,2619,India
2020-05-11,Mindset Coaching,Coaching,Content,WhatsApp,407,81,21290.1,1934.77,17526,1611,India
2020-05-11,Spiritual Sessions,Skill,Email,Instagram,462,48,30118.15,8718.41,36464,3118,India
2020-05-11,1:1 Mentorship,Physical,Ads,Google,116,18,15903.95,701.31,20692,414,India
2020-05-11,Dashboard Templates,Physical,Ads,Facebook,538,76,132368.3,5880.68,29810,1823,India
2020-05-11,Meditation Audio Pack,Coaching,Influencer,Google,566,144,118245.71,4262.95,26068,2200,India
2020-05-11,E-book,Physical,Ads,Facebook,106,23,12561.63,1322.55,26662,366,India
2020-05-11,Clothing Brand,Coaching,Content,WhatsApp,517,86,122172.02,3906.31,33323,1384,India
2020-05-12,5-Min Meditation Club,Physical,Content,YouTube,651,101,77133.07,3020.37,39134,1925,India
2020-05-12,3-Day Challenge,Digital,Email,Google,351,104,105566.73,6368.26,13497,1339,India
2020-05-12,21-Day Upgrade,Skill,Ads,YouTube,603,101,186225.7,9279.78,44919,3320,India
2020-05-12,Mindset Coaching,Skill,Content,Google,130,17,6912.79,1558.78,10497,716,India
2020-05-12,Spiritual Sessions,Skill,Email,Instagram,208,37,67044.49,4234.28,13392,933,India
2020-05-12,1:1 Mentorship,Digital,Influencer,Facebook,182,30,50871.26,3190.36,43229,1173,India
2020-05-12,Dashboard Templates,Coaching,Influencer,Instagram,181,52,79091.46,924.37,29128,597,India
